"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.089621458E0,3.467700379E-3,-1.893875463E-2,-4.079017639E-3,1.968094910E-2
1.099619458E0,-7.584441695E-3,-2.405118769E-2,-1.096119046E-2,2.749783776E-2
1.109617458E0,-1.456751553E-2,-3.511350072E-3,-2.771814108E-2,3.150932295E-2
1.119614458E0,-4.468136136E-3,-4.990484927E-3,-4.208065689E-2,4.261045487E-2
1.129612458E0,2.443268197E-4,-8.425570519E-3,-2.126924694E-2,2.287861008E-2
1.139610458E0,6.269421168E-3,-1.363974742E-2,-6.151855588E-3,1.622324501E-2
1.149608458E0,6.135423998E-3,-1.806057022E-2,9.260820150E-3,2.120354720E-2
1.159606458E0,-5.462487135E-4,-3.468027001E-4,-7.511333227E-3,7.539150258E-3
1.169604458E0,-3.360641515E-4,-1.829705697E-2,-3.131593287E-2,3.627096476E-2
1.179601458E0,-6.074823090E-3,-1.677969994E-2,-3.475760400E-2,3.907112542E-2
1.189599458E0,-1.194852480E-2,-1.466690678E-2,-5.113974810E-3,1.959689102E-2
1.199597458E0,-4.209858226E-4,-1.509287644E-2,-7.204354405E-3,1.672946116E-2
1.209595458E0,-1.360756718E-3,-4.363725650E-3,-1.543372571E-2,1.609638624E-2
1.219593458E0,6.370568862E-3,-2.274150046E-4,-2.845722914E-2,2.916247170E-2
1.229590458E0,8.242742247E-3,-8.586463738E-3,-8.253929615E-3,1.448438861E-2
1.239588458E0,4.156940924E-3,-2.639340869E-2,1.170612574E-3,2.674439220E-2
1.249586458E0,-5.885802708E-3,-2.986216431E-2,7.603719234E-3,3.137209073E-2
1.259584458E0,-2.005366562E-3,-1.204124999E-2,-1.724460840E-2,2.112793685E-2
1.269582458E0,4.054651195E-3,-6.202741782E-3,-4.193915427E-2,4.258881147E-2
1.279580458E0,8.432552917E-4,-1.478701110E-2,-2.936003923E-2,3.288432272E-2
1.289577458E0,-1.064120159E-3,-1.275040305E-2,-1.693236709E-2,2.122286938E-2
1.299575458E0,2.449919404E-3,-2.079765986E-2,-8.849176168E-3,2.273439420E-2
1.309573459E0,1.942819627E-3,-1.217447972E-2,-5.109297037E-3,1.334531456E-2
1.319571459E0,6.956587778E-3,2.186480641E-3,-2.592012227E-2,2.692633561E-2
1.329569458E0,1.270722844E-2,5.892782821E-5,-3.400623679E-2,3.630290991E-2
1.339567458E0,-1.582037285E-4,-1.033752553E-2,-2.801810324E-2,2.986475467E-2
1.349564458E0,-2.022263645E-2,-7.362791109E-2,6.710849404E-3,7.664893878E-2
1.359562458E0,-1.327987185E-2,-2.260179084E-2,1.195229352E-2,2.881064501E-2
1.369560458E0,1.076087764E-2,1.596220437E-2,-3.519789934E-2,4.011833215E-2
1.379558458E0,2.120030461E-2,2.900191098E-2,-3.863957047E-2,5.275964521E-2
1.389556458E0,-3.431858774E-4,-3.012230830E-2,-2.756377459E-2,4.083176342E-2
1.399553458E0,-1.421376812E-2,-5.682338789E-2,2.422442973E-2,6.338573665E-2
1.409551458E0,-1.199406456E-2,-3.485541239E-2,-1.974604726E-3,3.691417643E-2
1.419549458E0,1.033797777E-2,4.790549552E-3,-2.876888573E-2,3.094304341E-2
1.429547458E0,1.169040678E-2,-1.537044559E-3,-3.744790792E-2,3.926033526E-2
1.439545667E0,-6.819278710E-3,-1.681198982E-2,-3.085809588E-2,3.579619596E-2
1.449543667E0,-7.454569554E-3,-1.365610021E-2,-4.959608316E-3,1.632964772E-2
1.459540667E0,3.964421349E-3,-1.438134338E-2,8.962027431E-3,1.740280465E-2
1.469538667E0,1.072301692E-2,-4.666954031E-3,-1.005019426E-2,1.541979107E-2
1.479536667E0,4.872174170E-3,-6.654529982E-3,-1.693938375E-2,1.884047696E-2
1.489534667E0,-5.471331049E-3,-1.899328905E-2,-2.472612083E-2,3.165535569E-2
1.499532667E0,-7.743782890E-3,-1.051698251E-2,-1.859005272E-2,2.271922435E-2
1.509530667E0,3.824590668E-3,-1.106509731E-2,-1.634238303E-2,2.010316779E-2
1.519527667E0,-1.819123607E-4,-1.202221685E-2,1.240077496E-2,1.727269549E-2
1.529525667E0,-6.711945757E-3,-2.711288117E-2,-3.699533343E-2,4.635529352E-2
1.539523667E0,5.870462903E-3,-1.924715186E-2,-2.561957538E-2,3.257725943E-2
1.549521667E0,2.018212164E-3,-2.044517554E-2,-1.648973286E-2,2.634368374E-2
1.559519667E0,-1.082611978E-3,-1.693213982E-2,2.370461226E-3,1.713150589E-2
1.569516667E0,-1.295889169E-3,-1.885658754E-2,-9.307013154E-3,2.106823952E-2
1.579514667E0,-7.643032623E-3,-1.716175496E-2,-3.468568325E-3,1.910425992E-2
1.589512667E0,-1.222036094E-3,-6.612830884E-3,-3.789521992E-2,3.848727838E-2
1.599510667E0,1.791134630E-3,2.182233415E-3,-2.726615131E-2,2.741191918E-2
1.609508667E0,2.454693108E-3,-6.399136850E-3,-3.015409112E-3,7.487800932E-3
1.619506667E0,2.673694175E-3,-2.116802615E-2,-1.220313907E-3,2.137108181E-2
1.629503667E0,1.770363310E-3,-2.270339763E-2,-5.264248252E-3,2.337286375E-2
1.639501667E0,-6.059469581E-3,-1.631310698E-2,-2.248020530E-2,2.842875764E-2
1.649499667E0,8.148273169E-3,-1.012733411E-2,-2.098390281E-2,2.468362674E-2
1.659497667E0,-5.974360616E-3,-1.273333078E-2,-1.140323997E-2,1.810703121E-2
1.669495667E0,-2.078849617E-3,-2.079150201E-2,-2.098097920E-2,2.961097195E-2
1.679492667E0,3.514336492E-3,-1.059301459E-2,-1.918354511E-2,2.219393886E-2
1.689490667E0,-9.835199453E-5,-1.187370214E-2,-1.753638446E-2,2.117827320E-2
1.699488667E0,4.610282863E-3,-5.321698288E-3,-2.217731953E-2,2.326819035E-2
1.709486667E0,-2.002474931E-3,-1.188165641E-2,-4.508086324E-2,4.666334638E-2
1.719484667E0,-3.483885289E-3,-2.138201140E-2,1.329598367E-2,2.541871457E-2
1.729482667E0,5.798076200E-3,-1.302897377E-2,-1.709082663E-2,2.225911499E-2
1.739479667E0,-5.404901197E-3,-4.828937893E-3,-2.487288594E-2,2.590737450E-2
1.749477667E0,3.837143909E-4,-5.485603051E-3,-2.711704731E-2,2.766899587E-2
1.759475667E0,6.256863358E-3,-1.358960069E-2,-1.768548846E-2,2.316467328E-2
1.769473667E0,-2.999850037E-4,-1.007826547E-2,-7.955721617E-3,1.284347820E-2
1.779471667E0,5.381571720E-3,-1.101237758E-2,-1.169852436E-2,1.694370816E-2
1.789469667E0,2.519610906E-3,-1.149984807E-2,-1.514370382E-2,1.918141575E-2
1.799466667E0,3.951594019E-3,-8.413910349E-3,-1.559393942E-2,1.815433638E-2
1.809464667E0,4.933898840E-3,-6.769282732E-3,-3.041195333E-2,3.154446785E-2
1.819462667E0,-5.379100358E-3,-1.322591302E-2,-6.609692574E-3,1.573364331E-2
1.829460667E0,-1.011709920E-3,-1.462481368E-2,-2.337307513E-2,2.759002307E-2
1.839458667E0,-2.975392230E-3,-2.355830396E-2,1.286387444E-4,2.374580367E-2
1.849455667E0,-2.027042373E-3,-1.814552729E-2,1.359945416E-2,2.276651521E-2
1.859453667E0,5.594963115E-3,-2.196447402E-2,-3.519965351E-2,4.186594485E-2
1.869451667E0,3.727645660E-4,-1.191970671E-2,-4.148774922E-2,4.316771591E-2
1.879449667E0,-1.155542289E-3,-6.015643443E-3,-3.400389791E-2,3.455124190E-2
1.889447667E0,-3.390370952E-3,-1.965548394E-2,-9.304089546E-3,2.200906055E-2
1.899445667E0,-9.225946991E-3,-2.358928506E-2,8.060386777E-3,2.658086347E-2
1.909442667E0,-3.615411096E-3,-1.674891983E-2,-1.139914691E-2,2.058004041E-2
1.919440667E0,8.814047193E-3,-2.142878913E-4,-7.127405047E-2,7.181729331E-2
1.929438667E0,4.313591486E-3,2.839904706E-3,-6.215590239E-4,5.201775261E-3
1.939436667E0,1.144781128E-2,-5.856411313E-3,1.172366738E-3,1.291217953E-2
1.949434667E0,-5.612870213E-4,-2.643792976E-2,-1.080390036E-2,2.856577386E-2
1.959432667E0,2.646326465E-3,-2.738799952E-2,-1.394794822E-2,3.084883824E-2
1.969429667E0,-4.524580040E-3,-5.448168880E-3,-1.933674216E-2,2.059281346E-2
1.979427667E0,-2.448749961E-4,-2.141293998E-2,-1.783927023E-2,2.787137465E-2
1.989425667E0,1.408713022E-3,-2.998181296E-2,-1.694055319E-2,3.446557591E-2
1.999423667E0,-1.536783490E-2,-3.033242206E-2,-2.038339376E-2,3.964478426E-2
2.009421667E0,2.156010023E-3,-1.464114591E-2,-3.864541769E-2,4.138211983E-2
2.019418667E0,3.611651519E-3,2.501590747E-3,-2.532370627E-2,2.570198596E-2
2.029416667E0,2.371402262E-3,1.254573794E-3,-6.313823462E-3,6.860165508E-3
2.039414667E0,1.327597523E-2,-1.218731390E-2,-2.741993308E-2,3.281211466E-2
2.049412667E0,-9.789563762E-4,-1.339673165E-2,1.209730446E-2,1.807693420E-2
2.059410667E0,4.012295427E-3,-1.897126834E-2,-1.799129784E-2,2.645173596E-2
2.069408667E0,4.637317099E-3,-2.609845778E-2,-1.380001366E-2,2.988435352E-2
2.079405667E0,6.939685671E-3,-1.851271302E-3,-3.924709618E-2,3.989888471E-2
2.089403667E0,7.947293404E-3,1.086895749E-2,-1.095475852E-2,1.735800806E-2
2.099401667E0,1.551823169E-2,1.465455682E-2,-2.232993186E-2,3.089008590E-2
2.109399667E0,8.387305518E-3,-7.189037441E-3,6.858783960E-3,1.300277165E-2
2.119397667E0,-3.985165260E-3,-2.612858007E-2,-1.469873071E-2,3.024296485E-2
2.129395667E0,5.115765519E-4,-2.894200900E-2,-1.095885158E-2,3.095154315E-2
2.139392667E0,-1.988204070E-3,-1.746304987E-2,-4.404064357E-2,4.741823861E-2
2.149390667E0,-1.305863697E-2,-3.513173901E-2,-1.649791896E-2,4.095056062E-2
2.159388667E0,3.564197710E-3,-3.199004603E-2,1.763344824E-2,3.670156737E-2
2.169386667E0,5.152904475E-3,-2.471242099E-2,-2.442674339E-2,3.512722545E-2
2.179384667E0,4.236371694E-3,-7.267055515E-3,-1.260074973E-2,1.515044009E-2
2.189382667E0,-4.070831537E-3,-1.788108696E-2,-2.876771629E-2,3.411577994E-2
2.199379667E0,-1.345932656E-2,-4.424958103E-2,2.975881934E-2,5.499787470E-2
2.209377667E0,1.989089375E-2,-2.505154351E-2,-5.960651636E-2,6.764735234E-2
2.219375667E0,-2.595441984E-3,-1.588111765E-2,-1.377604008E-3,1.615066593E-2
2.229373667E0,4.771711696E-3,1.013149569E-2,-2.832098901E-2,3.045480021E-2
2.239371667E0,-8.450935101E-3,-3.861509896E-2,-3.236141503E-2,5.108625407E-2
2.249368667E0,8.438281361E-3,-1.253976738E-2,4.113691628E-2,4.382574859E-2
2.259366667E0,-6.250582170E-4,3.113219782E-4,-2.307837546E-2,2.308893746E-2
2.269364667E0,1.886645244E-3,-9.355736906E-3,-2.382740378E-2,2.566776995E-2
2.279362667E0,1.092803035E-2,-1.249662475E-2,-4.044402122E-2,4.371848957E-2
2.289360667E0,-1.513743633E-3,-2.295884558E-2,-2.487756371E-2,3.388647498E-2
2.299358667E0,-8.022000720E-3,-2.777688732E-2,-2.574529052E-3,2.902647352E-2
2.309355667E0,-9.014117899E-3,-2.686501633E-2,-8.710597157E-3,2.964553806E-2
2.319353667E0,3.917250764E-3,-8.522971199E-3,-2.727024436E-2,2.883837927E-2
2.329351667E0,1.348134041E-2,-4.157532498E-3,-1.274809957E-2,1.901435400E-2
2.339349667E0,7.815438691E-3,-5.601912393E-3,-1.648856342E-2,1.908756737E-2
2.349347667E0,1.170793929E-2,1.943691456E-2,-1.519691348E-3,2.274156881E-2
2.359345667E0,1.404070881E-2,5.748016268E-3,-2.352568746E-2,2.799355578E-2
2.369342667E0,1.889359631E-2,2.096507752E-2,1.021508574E-3,2.824085580E-2
2.379340667E0,1.958238461E-2,2.296057919E-2,-6.214888573E-2,6.908792934E-2
2.389338667E0,2.964360178E-3,9.463831595E-3,-4.164211571E-2,4.280674410E-2
2.399336667E0,-2.236660486E-3,-4.462600696E-3,-3.595511377E-2,3.629996779E-2
2.409334667E0,-1.563900867E-2,-5.141696094E-2,-2.562659204E-2,5.953994192E-2
2.419332667E0,-3.872505859E-3,-2.223727633E-2,2.227496803E-2,3.171225253E-2
2.429329667E0,5.154439369E-3,-2.509737334E-2,-2.966467917E-2,3.919744359E-2
2.439327708E0,2.176451067E-2,1.814021340E-2,3.575163066E-2,4.561732524E-2
2.449325708E0,2.373805102E-2,-6.675597089E-3,-4.073872089E-2,4.762039524E-2
2.459323708E0,-1.031456150E-2,-4.240170557E-2,-2.233110130E-2,4.902012749E-2
2.469321708E0,-3.483484207E-2,-8.525773066E-2,5.295647800E-2,1.062390485E-1
2.479318708E0,-2.281254642E-2,-8.794411512E-2,5.010654509E-2,1.037557011E-1
