"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.054968333E0,-4.919593262E-2,2.837047793E-2,-6.196294427E-3,5.712720778E-2
2.064966333E0,-4.791937580E-2,3.410864758E-2,-9.490615726E-3,5.957967945E-2
2.074965333E0,-4.608948966E-2,1.759040040E-2,-2.595871389E-2,5.574511701E-2
2.084963333E0,-5.572409308E-2,2.033081907E-2,-2.835080981E-2,6.574408848E-2
2.094961333E0,-5.969236080E-2,1.636639087E-2,-1.936773241E-2,6.485480511E-2
2.104960333E0,-6.372518543E-2,-2.989156027E-3,-2.430687547E-2,6.826901572E-2
2.114958333E0,-6.389747730E-2,1.536673398E-3,-2.370519698E-2,6.817026723E-2
2.124956333E0,-7.151195906E-2,-1.233284676E-2,-9.630364180E-3,7.320384766E-2
2.134954333E0,-5.188546909E-2,-1.774239375E-2,-2.729304850E-2,6.125197903E-2
2.144953333E0,-5.632588120E-2,-1.491186172E-2,-2.579440713E-2,6.372063992E-2
2.154951333E0,-4.213033995E-2,-1.280781882E-2,-1.411517859E-2,4.624115087E-2
2.164949333E0,-3.954517627E-2,-3.368469018E-3,-2.893260777E-2,4.911479759E-2
2.174948333E0,-3.978582574E-2,-6.021898936E-3,-1.875260532E-2,4.439409198E-2
2.184946333E0,-4.288031844E-2,-1.411250394E-2,-2.039801180E-2,4.953749452E-2
2.194944333E0,-4.261074353E-2,5.241350464E-3,-2.683521152E-2,5.062880401E-2
2.204942333E0,-5.659255078E-2,-8.845576476E-3,-2.099852085E-2,6.100736763E-2
2.214941333E0,-6.510978783E-2,6.705136949E-3,-2.174696445E-2,6.897226831E-2
2.224939333E0,-5.610101921E-2,9.736603063E-3,-1.950104892E-2,6.018651598E-2
2.234937333E0,-6.452148484E-2,-1.733173192E-2,-2.578855991E-2,7.161327223E-2
2.244936333E0,-5.055654315E-2,8.393853942E-3,-2.982898593E-2,5.929746404E-2
2.254934333E0,-4.944065686E-2,2.801281105E-2,-1.396081209E-2,5.851495884E-2
2.264932333E0,-4.426391585E-2,2.149413633E-3,-2.189197540E-2,4.942846156E-2
2.274930333E0,-4.417037867E-2,3.588931889E-3,-2.218842924E-2,4.956035892E-2
